,ProQ2D,ProQRosCenD,ProQRosFAD,ProQ3D
2YV3_A_1MB4_A_2_5,0.476233,0.675668,0.8000189999999999,0.633254
2YV3_A_3HSK_A_2_1,0.389524,0.522663,0.542972,0.54992
2YV3_A_2QZ9_A_1_1,0.609827,0.782159,0.9000360000000001,0.796149
2YV3_A_4ZIC_A_2_2,0.41939,0.612989,0.608063,0.563449
2YV3_A_3E5R_A_3_2,0.261069,0.327309,0.449855,0.36142399999999997
2YV3_A_4P8R_A_3_4,0.361507,0.417444,0.482037,0.440129
2YV3_A_2R00_C_3_2,0.629779,0.793149,0.9148930000000001,0.804441
2YV3_A_6OK4_A_3_1,0.368773,0.468967,0.5801930000000001,0.516522
2YV3_A_1VKN_A_2_2,0.33884699999999995,0.493831,0.518366,0.49194
2YV3_A_3UW3_A_1_1,0.477571,0.646678,0.7916310000000001,0.630793
2YV3_A_1NWC_A_2_1,0.452442,0.675934,0.77886,0.647319
2YV3_A_1MB4_A_2_4,0.48817299999999997,0.6655340000000001,0.801901,0.651349
2YV3_A_1PR3_A_3_3,0.476088,0.699565,0.784904,0.6472680000000001
2YV3_A_1T4B_A_2_1,0.500781,0.681895,0.8062159999999999,0.6640699999999999
2YV3_A_4MVJ_A_3_5,0.332228,0.48006800000000005,0.5456840000000001,0.470733
2YV3_A_1PQU_A_3_1,0.442934,0.6614369999999999,0.806802,0.64351
2YV3_A_3E5R_A_3_5,0.275825,0.317169,0.476943,0.395242
2YV3_A_2GYY_A_2_5,0.5981029999999999,0.755415,0.910889,0.774931
2YV3_A_4R5M_A_1_1,0.425091,0.644828,0.746324,0.6133310000000001
2YV3_A_1MB4_A_1_3,0.423134,0.639574,0.749188,0.6133689999999999
2YV3_A_3UW3_A_2_1,0.511417,0.673713,0.847241,0.673459
2YV3_A_2GYY_A_2_4,0.611009,0.7576109999999999,0.9096190000000001,0.7812439999999999
2YV3_A_1NWC_A_2_2,0.462845,0.6795899999999999,0.759083,0.623378
2YV3_A_3E5R_A_3_4,0.281985,0.332326,0.532442,0.387839
2YV3_A_1T4B_A_2_2,0.480907,0.692632,0.8195690000000001,0.673331
2YV3_A_3VOS_A_3_5,0.610206,0.76765,0.8922190000000001,0.77472
2YV3_A_2GYY_A_1_5,0.609733,0.771831,0.8945350000000001,0.7672979999999999
2YV3_A_2R00_C_2_3,0.606975,0.780185,0.9090870000000001,0.793754
2YV3_A_2EP5_A_1_2,0.351998,0.50497,0.588173,0.510857
2YV3_A_2GYY_A_3_2,0.603953,0.75529,0.910997,0.774367
2YV3_A_1MB4_A_1_1,0.42271899999999996,0.6483140000000001,0.741413,0.62231
2YV3_A_1MB4_A_2_1,0.46698100000000003,0.669546,0.799161,0.655895
2YV3_A_3TZ6_A_1_1,0.589928,0.759969,0.8922979999999999,0.782774
2YV3_A_1YS4_A_2_1,0.490342,0.656044,0.7022550000000001,0.620905
2YV3_A_4WOJ_A_1_5,0.501259,0.698675,0.796758,0.657916
2YV3_A_3E5R_A_3_1,0.28680300000000003,0.30203800000000003,0.48685200000000006,0.348014
2YV3_A_1JN0_A_3_1,0.278974,0.3014,0.5779890000000001,0.45845600000000003
2YV3_A_4R5M_A_1_3,0.40593,0.620873,0.747735,0.619965
2YV3_A_6C85_A_2_4,0.47257899999999997,0.618386,0.68701,0.636817
2YV3_A_4ZIC_A_2_1,0.490972,0.629135,0.660618,0.61678
2YV3_A_6OK4_A_3_5,0.350991,0.45073900000000006,0.586104,0.491861
2YV3_A_2QZ9_A_3_5,0.630361,0.7986260000000001,0.9192459999999999,0.815724
2YV3_A_6C85_A_2_1,0.45087,0.666311,0.713693,0.615108
2YV3_A_2R00_C_3_1,0.614912,0.780675,0.915342,0.816155
2YV3_A_1NWC_A_3_1,0.43341499999999994,0.682099,0.794229,0.639347
2YV3_A_2R00_C_3_5,0.635626,0.7570359999999999,0.9096219999999999,0.802739
2YV3_A_2EP5_A_1_5,0.32271,0.53515,0.587026,0.500368
2YV3_A_1NWC_A_2_4,0.430622,0.660274,0.77371,0.620957
2YV3_A_3HSK_A_2_3,0.406853,0.542701,0.579955,0.539946
2YV3_A_1NWC_A_3_5,0.460821,0.662183,0.759603,0.623915
2YV3_A_1YS4_A_2_5,0.495066,0.645788,0.705149,0.620627
2YV3_A_2GYY_A_2_2,0.603953,0.75529,0.910997,0.774367
2YV3_A_3VOS_A_1_3,0.597374,0.751215,0.881684,0.7659590000000001
2YV3_A_3TZ6_A_1_2,0.600571,0.758446,0.895191,0.771273
2YV3_A_3UW3_A_2_4,0.48809600000000003,0.67068,0.838743,0.676294
2YV3_A_2R00_C_1_4,0.616115,0.7760279999999999,0.915875,0.789938
2YV3_A_2QZ9_A_1_2,0.6094930000000001,0.7795810000000001,0.9079290000000001,0.800441
2YV3_A_3UW3_A_1_2,0.479012,0.666771,0.816952,0.641985
2YV3_A_4WOJ_A_3_2,0.49973599999999996,0.6790619999999999,0.847508,0.677033
2YV3_A_1T4B_A_1_1,0.500997,0.6917479999999999,0.777266,0.644031
2YV3_A_6C85_A_2_3,0.438658,0.631185,0.60737,0.5815130000000001
2YV3_A_2GYY_A_3_5,0.5981029999999999,0.755415,0.910889,0.774931
2YV3_A_4P8R_A_3_2,0.407386,0.498621,0.648792,0.511011
2YV3_A_1BRM_A_2_1,0.460082,0.647614,0.785035,0.635904
2YV3_A_6NLX_A_3_5,0.257852,0.320731,0.46618699999999996,0.325052
2YV3_A_1JN0_A_3_3,0.30046,0.337902,0.46709700000000004,0.420008
2YV3_A_1JN0_A_3_5,0.294842,0.29575799999999997,0.449349,0.40384699999999996
2YV3_A_6NLX_A_3_4,0.30132,0.350769,0.49214600000000003,0.359059
2YV3_A_1PS8_A_3_1,0.452191,0.7149949999999999,0.753867,0.628864
2YV3_A_1BRM_A_2_4,0.427663,0.6612819999999999,0.756109,0.602037
2YV3_A_2GYY_A_2_1,0.630614,0.76305,0.918269,0.785121
2YV3_A_1PS8_A_3_5,0.453312,0.663664,0.735679,0.627325
2YV3_A_4DPK_A_2_4,0.41206899999999996,0.583333,0.684226,0.54892
2YV3_A_4R5M_A_1_2,0.42265,0.649487,0.759288,0.6188279999999999
2YV3_A_2HJS_A_1_4,0.570291,0.773544,0.8898790000000001,0.7793399999999999
2YV3_A_2GYY_A_1_1,0.600186,0.761257,0.9068860000000001,0.776709
2YV3_A_1BRM_A_2_3,0.470778,0.647678,0.781878,0.632845
2YV3_A_5JW6_A_2_2,0.417713,0.602202,0.62749,0.594676
2YV3_A_2HJS_A_1_5,0.585381,0.758297,0.878818,0.778728
2YV3_A_1JN0_A_3_4,0.293252,0.33217800000000003,0.606236,0.462858
2YV3_A_1JN0_A_3_2,0.295454,0.324448,0.5682050000000001,0.440824
2YV3_A_1NWC_A_3_3,0.422145,0.64556,0.768462,0.616713
2YV3_A_1YS4_A_2_2,0.45399700000000004,0.625646,0.626034,0.589493
2YV3_A_1OZA_A_3_3,0.426054,0.649556,0.76747,0.591341
2YV3_A_3UW3_A_2_5,0.49144899999999997,0.689492,0.830045,0.649932
2YV3_A_4WOJ_A_3_3,0.490008,0.6817380000000001,0.7839430000000001,0.673021
2YV3_A_2QZ9_A_3_2,0.619598,0.7722100000000001,0.9114059999999999,0.808361
2YV3_A_4R5M_A_1_4,0.43801999999999996,0.65784,0.7595109999999999,0.627826
2YV3_A_1PS8_A_3_2,0.444665,0.666451,0.773528,0.6174970000000001
2YV3_A_2R00_C_1_3,0.620833,0.765316,0.910991,0.7985300000000001
2YV3_A_6BAC_A_2_5,0.471257,0.662238,0.809937,0.632599
2YV3_A_3HSK_A_2_4,0.419075,0.546953,0.5530729999999999,0.544534
2YV3_A_5BNT_A_2_2,0.510458,0.706428,0.8446959999999999,0.68518
2YV3_A_2EP5_A_1_1,0.372776,0.501911,0.630259,0.516349
2YV3_A_1MB4_A_2_3,0.515508,0.686485,0.8037489999999999,0.658632
2YV3_A_1OZA_A_3_2,0.425277,0.66651,0.746768,0.6196010000000001
2YV3_A_4WOJ_A_3_1,0.48865,0.682814,0.830873,0.680377
2YV3_A_4R5M_A_1_5,0.407592,0.634203,0.753632,0.6080899999999999
2YV3_A_1PQU_A_3_4,0.48612299999999997,0.675045,0.793524,0.6602520000000001
2YV3_A_2GYY_A_1_2,0.621199,0.771256,0.9134969999999999,0.781522
2YV3_A_3HSK_A_2_2,0.43461099999999997,0.563949,0.6109319999999999,0.598945
2YV3_A_4R5M_A_2_5,0.448746,0.6581319999999999,0.786325,0.6474439999999999
2YV3_A_5JW6_A_2_1,0.45636400000000005,0.632663,0.656104,0.61422
2YV3_A_1VKN_A_2_3,0.324989,0.5223800000000001,0.563569,0.488813
2YV3_A_5JW6_A_2_5,0.46815,0.645312,0.688348,0.642908
2YV3_A_1NWC_A_2_5,0.47024499999999997,0.681504,0.7971739999999999,0.6450020000000001
3JAI_SS_5WLC_L3_1_2,0.291906,0.400005,0.541564,0.357101
3JAI_SS_6SKF_Ap_3_3,0.42823599999999995,0.33105999999999997,0.704322,0.49405
3JAI_SS_3J80_S_1_5,0.380274,0.32382,0.6060270000000001,0.43631899999999996
3JAI_SS_5OPT_u_2_3,0.276291,0.291232,0.36227800000000004,0.309863
3JAI_SS_6O8W_m_3_2,0.257565,0.308634,0.368812,0.296892
3JAI_SS_5ND8_m_2_2,0.244508,0.283227,0.39028,0.256652
3JAI_SS_5OPT_u_2_5,0.290543,0.229557,0.323316,0.27513899999999997
3JAI_SS_5XYI_S_2_5,0.340527,0.316869,0.5713159999999999,0.40592
3JAI_SS_6V39_m_3_3,0.340534,0.364819,0.476559,0.44578199999999996
3JAI_SS_5WLC_L3_2_1,0.249889,0.40289899999999995,0.543554,0.34488
3JAI_SS_5O5J_M_3_3,0.388328,0.440229,0.529877,0.455855
3JAI_SS_6ZQB_DS_3_4,0.251207,0.390152,0.45974,0.317525
3JAI_SS_5WLC_L3_2_2,0.291906,0.400005,0.541564,0.357101
3JAI_SS_3ZEY_M_1_5,0.262798,0.269814,0.323538,0.325137
3JAI_SS_5MRC_MM_3_5,0.315919,0.388178,0.503273,0.452405
3JAI_SS_5MMJ_m_3_3,0.289495,0.27642100000000003,0.467779,0.332458
3JAI_SS_6WDR_S_2_5,0.285033,0.262547,0.491572,0.29841
3JAI_SS_6SW9_O_2_4,0.364012,0.318372,0.679614,0.464221
3JAI_SS_6TMF_P_2_5,0.359222,0.392758,0.629741,0.470297
3JAI_SS_6WOO_SS_1_1,0.31736,0.291558,0.635156,0.393428
3JAI_SS_6TMF_P_3_3,0.323635,0.377826,0.702126,0.48195
3JAI_SS_3J7A_S_2_5,0.31955900000000004,0.397895,0.571296,0.415979
3JAI_SS_1S1H_M_2_2,0.348181,0.27868000000000004,0.374924,0.308423
3JAI_SS_5T2A_AM_1_3,0.234361,0.30502399999999996,0.29887600000000003,0.262211
3JAI_SS_6O8W_m_3_4,0.29622800000000005,0.29279099999999997,0.41016499999999995,0.29830300000000004
3JAI_SS_5MMJ_m_3_1,0.301533,0.295542,0.436896,0.34584499999999996
3JAI_SS_3ZEY_M_1_4,0.28675700000000004,0.269273,0.38600500000000004,0.33907800000000005
3JAI_SS_5V93_m_3_1,0.29346300000000003,0.320994,0.478033,0.35464
3JAI_SS_5OPT_u_2_1,0.264112,0.28632199999999997,0.280877,0.240995
3JAI_SS_3J20_O_3_3,0.306996,0.363554,0.526258,0.370068
3JAI_SS_5MMJ_m_3_5,0.30058,0.285904,0.46527700000000005,0.374033
2UUB_Q_3J4V_Q_2_4,0.35862,0.544387,0.689225,0.528542
2UUB_Q_1VS5_Q_2_1,0.320201,0.416476,0.639848,0.48167
2UUB_Q_3J7A_V_3_1,0.353515,0.461345,0.681248,0.522073
2UUB_Q_1VS5_Q_2_4,0.302491,0.52299,0.584557,0.454262
2UUB_Q_5T2A_AE_3_2,0.320414,0.491476,0.682028,0.477128
2UUB_Q_2XZM_Q_3_3,0.368153,0.45451899999999995,0.677678,0.525683
2UUB_Q_3J80_L_2_2,0.333932,0.48739799999999994,0.616246,0.510601
2UUB_Q_5V93_q_2_3,0.321319,0.514921,0.661935,0.468224
2UUB_Q_5XXU_L_3_5,0.350046,0.502833,0.702904,0.528614
2UUB_Q_6NQB_Q_2_5,0.2842,0.45160900000000004,0.539133,0.39616
2UUB_Q_5T2A_AE_3_3,0.32554,0.493304,0.6751,0.490547
2UUB_Q_3J7A_V_3_4,0.334767,0.43155299999999996,0.6765720000000001,0.49628900000000004
2UUB_Q_5TCU_S8_1_4,0.293162,0.367394,0.399102,0.368356
2UUB_Q_5NDV_C1_3_5,0.34308099999999997,0.471438,0.685854,0.48739
2UUB_Q_5TCU_S8_1_5,0.26209,0.376165,0.373,0.302089
2UUB_Q_5MYJ_AQ_1_2,0.256162,0.31135,0.33508899999999997,0.320959
2UUB_Q_3J9W_AQ_2_4,0.299413,0.422658,0.648116,0.470778
2UUB_Q_5V93_q_2_1,0.342532,0.487717,0.697684,0.49698000000000003
2UUB_Q_3JBN_V_3_2,0.328778,0.43911300000000003,0.66352,0.479929
2UUB_Q_3BBN_Q_2_1,0.336638,0.518652,0.7132189999999999,0.565418
2UUB_Q_6NQB_Q_1_2,0.296504,0.427371,0.5885020000000001,0.440029
2UUB_Q_2XZM_Q_3_2,0.333872,0.43078299999999997,0.67638,0.505636
2UUB_Q_5T2A_AE_3_4,0.328426,0.449954,0.6694140000000001,0.489935
2UUB_Q_7JIL_v_2_3,0.32421700000000003,0.4502,0.660295,0.48397799999999996
2UUB_Q_6SKF_As_3_1,0.330112,0.503124,0.724719,0.502421
2UUB_Q_6XA1_SL_3_4,0.32856399999999997,0.48877600000000004,0.687453,0.47758100000000003
2UUB_Q_3J80_L_2_3,0.299142,0.423671,0.550433,0.41964399999999996
2UUB_Q_3J20_R_3_5,0.34891500000000003,0.48080200000000006,0.628879,0.465344
2UUB_Q_6NQB_Q_1_5,0.331932,0.46311499999999994,0.641625,0.46109399999999995
2UUB_Q_5NJT_Q_2_2,0.295196,0.386519,0.47084799999999993,0.358502
2UUB_Q_3J7A_V_2_3,0.284371,0.427017,0.623819,0.47403999999999996
2UUB_Q_2GY9_Q_2_2,0.30826,0.5732109999999999,0.710754,0.522452
2UUB_Q_5OQL_v_2_5,0.30604699999999996,0.454692,0.6335850000000001,0.43826099999999996
2UUB_Q_5NJT_Q_2_3,0.275248,0.315235,0.368292,0.248531
2UUB_Q_1P6G_Q_2_1,0.331074,0.483969,0.664406,0.530682
2UUB_Q_6SW9_R_3_1,0.343595,0.483375,0.617541,0.45014399999999993
2UUB_Q_7JIL_v_2_4,0.362095,0.500887,0.702036,0.528936
2UUB_Q_3J4V_Q_2_3,0.3158,0.425091,0.677918,0.51465
2UUB_Q_3J7A_V_3_5,0.314415,0.47307899999999997,0.6626569999999999,0.45218800000000003
2UUB_Q_6ZJ3_SU_3_5,0.334489,0.46802299999999997,0.705141,0.531301
2UUB_Q_3J9W_AQ_2_1,0.320168,0.430942,0.670606,0.45237200000000005
2UUB_Q_5OQL_v_3_2,0.301066,0.42897700000000005,0.642907,0.423281
2UUB_Q_3J7A_V_3_2,0.332462,0.454826,0.637414,0.48648500000000006
2UUB_Q_5OQL_v_2_2,0.346629,0.48258199999999996,0.653525,0.48216499999999995
2UUB_Q_5V93_q_2_5,0.31881,0.5060279999999999,0.68925,0.502074
2UUB_Q_6V39_q_1_5,0.35875,0.516972,0.734228,0.553784
2UUB_Q_6ZJ3_SU_3_3,0.340771,0.475749,0.633113,0.472055
2UUB_Q_3J9W_AQ_2_3,0.310593,0.420058,0.653428,0.469688
2UUB_Q_7JIL_v_2_2,0.34455,0.46420100000000003,0.682096,0.508447
2UUB_Q_1VW9_M_3_1,0.337656,0.48502,0.667087,0.47006000000000003
2UUB_Q_5T2A_AE_2_5,0.280624,0.387602,0.6157699999999999,0.447846
2UUB_Q_6SKF_As_3_4,0.362583,0.526388,0.715046,0.555443
2UUB_Q_3BBN_Q_2_2,0.338282,0.524564,0.706535,0.530539
2UUB_Q_6SPC_q_2_4,0.367021,0.461791,0.7339100000000001,0.594325
2UUB_Q_6HTQ_q_1_4,0.34689000000000003,0.412368,0.578569,0.48466800000000004
2UUB_Q_6SPC_q_1_3,0.332259,0.461099,0.7439479999999999,0.553655
1YR0_A_2BL1_A_1_1,0.582259,0.781529,0.9511790000000001,0.767237
1YR0_A_2VI7_A_3_4,0.46543500000000004,0.5731539999999999,0.827789,0.611452
1YR0_A_2JEV_A_3_4,0.260167,0.344934,0.538169,0.38816999999999996
1YR0_A_2VI7_A_3_1,0.47658199999999995,0.628943,0.848017,0.637921
1YR0_A_1YVO_A_1_5,0.589959,0.802288,0.957206,0.751714
1YR0_A_2JLM_A_3_5,0.5078630000000001,0.652113,0.91917,0.677419
1YR0_A_2JLM_A_2_3,0.46443999999999996,0.603797,0.892057,0.660339
1YR0_A_2VI7_A_3_3,0.42912700000000004,0.550451,0.8543280000000001,0.608024
1YR0_A_5JTF_A_1_4,0.50794,0.62498,0.8496459999999999,0.580558
1YR0_A_3DR6_A_1_2,0.597784,0.78586,0.9537100000000001,0.769071
1YR0_A_3LD2_A_3_5,0.4482,0.597729,0.875267,0.659281
1YR0_A_5T7D_A_3_4,0.5111979999999999,0.691561,0.903299,0.692724
1YR0_A_2JLM_A_1_5,0.45659099999999997,0.580371,0.8636149999999999,0.6373880000000001
1YR0_A_3BJ7_A_3_2,0.29417,0.44834399999999996,0.6038359999999999,0.41056499999999996
1YR0_A_5T7D_A_3_3,0.527157,0.6975399999999999,0.899291,0.711771
1YR0_A_3F8K_A_2_3,0.280511,0.35497199999999995,0.524061,0.36991999999999997
1YR0_A_5ISV_A_3_5,0.47545200000000004,0.5659529999999999,0.7832060000000001,0.602158
1YR0_A_4MBU_A_1_4,0.601838,0.8067949999999999,0.946105,0.749166
1YR0_A_3BJ7_A_3_3,0.301232,0.41699200000000003,0.573793,0.418713
1YR0_A_2JEV_A_3_1,0.286829,0.46569799999999995,0.633165,0.42707799999999996
1YR0_A_4MBU_A_1_1,0.576218,0.785189,0.944042,0.740554
1YR0_A_4JJX_A_3_4,0.41821499999999995,0.528626,0.8196389999999999,0.565938
1YR0_A_4R9M_A_3_3,0.428829,0.48586999999999997,0.875453,0.592806
1YR0_A_3BJ7_A_3_4,0.29678000000000004,0.396295,0.566465,0.42131
1YR0_A_2FE7_A_2_5,0.307222,0.292929,0.396471,0.30640700000000004
1YR0_A_5JTF_A_1_2,0.509111,0.605561,0.886064,0.621123
1YR0_A_3F8K_A_2_2,0.28991999999999996,0.38695999999999997,0.576387,0.366372
1YR0_A_4R9M_A_3_4,0.414603,0.426227,0.782406,0.538698
1YR0_A_3BJ7_A_3_1,0.31342,0.456657,0.582425,0.447829
1YR0_A_2FE7_A_2_1,0.293768,0.323739,0.467459,0.333785
1YR0_A_5JTF_A_1_1,0.48373,0.58601,0.8661969999999999,0.568529
1YR0_A_2AE6_A_2_4,0.40473899999999996,0.442195,0.64665,0.473605
1YR0_A_6VFM_A_3_3,0.418912,0.488047,0.851842,0.602215
1YR0_A_1VHS_A_1_2,0.511993,0.6746439999999999,0.859189,0.670667
1YR0_A_1Z4E_A_2_5,0.34320300000000004,0.41435600000000006,0.65901,0.457215
1YR0_A_3LD2_A_2_5,0.307744,0.348632,0.538339,0.383477
1YR0_A_5T7D_A_1_5,0.505382,0.706176,0.9181229999999999,0.708669
1YR0_A_5T7D_A_1_2,0.491059,0.710711,0.8854920000000001,0.651708
1YR0_A_4R9M_A_3_1,0.417239,0.454517,0.806106,0.570271
1YR0_A_4R9M_A_3_5,0.416315,0.512342,0.860176,0.564695
1YR0_A_1VHS_A_1_1,0.5360779999999999,0.745579,0.9098959999999999,0.6885789999999999
1YR0_A_2JLM_A_3_2,0.514513,0.6799390000000001,0.9110540000000001,0.668652
1YR0_A_5T7D_A_1_1,0.538159,0.749975,0.929607,0.7307859999999999
1YR0_A_2JEV_A_3_2,0.28518899999999997,0.37500500000000003,0.572988,0.418653
1YR0_A_2BEI_A_2_1,0.301144,0.48999499999999996,0.54406,0.40923200000000004
1YR0_A_5T7D_A_2_4,0.5111979999999999,0.691561,0.903299,0.692724
1YR0_A_4JJX_A_3_5,0.45905,0.594404,0.879825,0.6577390000000001
1YR0_A_1VHS_A_2_2,0.511993,0.6746439999999999,0.859189,0.670667
1YR0_A_2VI7_A_2_1,0.47658199999999995,0.628943,0.848017,0.637921
1YR0_A_4H89_A_2_2,0.339973,0.454736,0.652792,0.42938000000000004
1YR0_A_2FE7_A_2_2,0.287122,0.24494499999999997,0.428233,0.273891
1YR0_A_1S7F_A_3_2,0.544647,0.614759,0.848223,0.653623
1YR0_A_2JLM_A_1_1,0.453153,0.59887,0.886599,0.6325069999999999
1YR0_A_5T7D_A_3_5,0.512167,0.73825,0.9049370000000001,0.703446
1YR0_A_3LD2_A_3_2,0.53404,0.5939939999999999,0.885042,0.6799029999999999
1YR0_A_2JLM_A_2_4,0.472192,0.5245029999999999,0.882091,0.6287010000000001
2GH9_A_3ZKK_A_3_5,0.39131,0.583753,0.66084,0.48789399999999994
2GH9_A_1URD_A_1_4,0.384741,0.56633,0.744851,0.5837100000000001
2GH9_A_4NUF_A_2_4,0.48305200000000004,0.682987,0.773854,0.6447390000000001
2GH9_A_6X91_A_3_1,0.47231300000000004,0.669729,0.774745,0.660096
2GH9_A_3JYR_A_1_1,0.414674,0.582968,0.714288,0.56808
2GH9_A_1URG_A_1_1,0.369854,0.480285,0.7156680000000001,0.560275
2GH9_A_1ELJ_A_1_3,0.48100299999999996,0.678117,0.813194,0.620728
2GH9_A_3UOR_A_2_4,0.402566,0.592511,0.72526,0.552515
2GH9_A_6DTU_A_1_3,0.479917,0.695527,0.761096,0.650679
2GH9_A_2XD2_A_2_2,0.47111099999999995,0.665071,0.769207,0.616167
2GH9_A_6X91_A_2_2,0.547844,0.7154689999999999,0.81901,0.6874279999999999
2GH9_A_1ELJ_A_1_5,0.45426300000000003,0.651575,0.75979,0.606464
2GH9_A_5YSB_A_2_2,0.43161000000000005,0.620566,0.675199,0.509454
2GH9_A_6DTS_A_1_2,0.514683,0.708635,0.79679,0.69994
2GH9_A_6SJV_A_3_2,0.435062,0.629498,0.750606,0.620953
2GH9_A_2ZYK_A_1_2,0.427954,0.614738,0.773302,0.587817
2GH9_A_3JYR_A_1_3,0.40289899999999995,0.562606,0.584704,0.45925
2GH9_A_7C6F_A_2_5,0.358236,0.46104799999999996,0.551221,0.421066
2GH9_A_3K01_A_3_5,0.5250560000000001,0.718929,0.798765,0.677461
2GH9_A_7BVT_A_3_2,0.40974499999999997,0.620907,0.7455470000000001,0.576032
2GH9_A_6SJV_A_3_3,0.41969700000000004,0.6310720000000001,0.723529,0.6221770000000001
2GH9_A_5W1C_A_2_3,0.5017560000000001,0.667779,0.7900159999999999,0.653866
2GH9_A_4NUF_A_3_1,0.506782,0.716767,0.805762,0.6711020000000001
2GH9_A_4HS7_A_1_3,0.414754,0.551262,0.784771,0.5965050000000001
2GH9_A_5TU0_A_2_4,0.451168,0.653306,0.750473,0.579793
2GH9_A_4MY2_A_2_3,0.508408,0.690887,0.786379,0.668672
2GH9_A_6DTU_A_1_2,0.5051359999999999,0.705225,0.846933,0.722963
2GH9_A_5F7V_A_3_1,0.42673599999999995,0.618354,0.7016479999999999,0.58681
2GH9_A_2GHA_A_1_4,0.5014109999999999,0.718967,0.845411,0.718803
2GH9_A_2XD2_A_2_4,0.534349,0.694091,0.783601,0.645467
2GH9_A_5F7V_A_3_3,0.398801,0.6204350000000001,0.6889430000000001,0.542239
2GH9_A_6FFL_A_2_5,0.416411,0.5506939999999999,0.709812,0.574294
2GH9_A_4R9G_A_3_4,0.406117,0.636433,0.7527739999999999,0.561174
2GH9_A_1MDQ_A_1_3,0.39106399999999997,0.561826,0.699198,0.520779
2GH9_A_5CI5_A_2_3,0.473973,0.6797880000000001,0.759358,0.612135
2GH9_A_6DTQ_A_2_5,0.417729,0.627864,0.77815,0.583368
2GH9_A_1MDQ_A_1_1,0.424861,0.619143,0.727193,0.583206
2GH9_A_1ELJ_A_1_4,0.45452,0.6681630000000001,0.780976,0.6151310000000001
2GH9_A_6OB5_A_2_2,0.517951,0.718493,0.8095640000000001,0.65515
2GH9_A_2FNC_A_1_5,0.50617,0.701862,0.8387629999999999,0.710873
2GH9_A_6DTS_A_1_3,0.506351,0.707758,0.841966,0.7222810000000001
2GH9_A_5W1C_A_3_1,0.495046,0.694711,0.785082,0.651696
2GH9_A_5E24_A_1_1,0.384307,0.580952,0.687631,0.545733
2GH9_A_3UOR_A_2_1,0.42421099999999995,0.6585850000000001,0.740691,0.568806
2GH9_A_5CI5_A_2_4,0.481605,0.689203,0.768671,0.60507
2GH9_A_5JQE_A_2_3,0.5239590000000001,0.717083,0.7732640000000001,0.641075
2GH9_A_4WRN_A_3_5,0.452583,0.6532789999999999,0.7247180000000001,0.616093
2GH9_A_4QRZ_A_3_5,0.38936,0.550473,0.584118,0.46827299999999994
2GH9_A_6OB5_A_2_1,0.551358,0.724945,0.809873,0.6905180000000001
2GH9_A_6DTQ_A_2_1,0.433093,0.659818,0.758355,0.5631229999999999
2GH9_A_3UOR_A_2_2,0.43018599999999996,0.6280789999999999,0.762382,0.586704
2GH9_A_6SJV_A_2_5,0.46162,0.640844,0.710778,0.61041
2GH9_A_6SJV_A_3_1,0.434543,0.63895,0.734379,0.6326039999999999
2GH9_A_5JQE_A_2_5,0.503275,0.696354,0.806603,0.6603180000000001
2GH9_A_6FFL_A_2_3,0.428709,0.5869850000000001,0.74622,0.595908
2GH9_A_5EDU_A_3_5,0.481707,0.654408,0.701466,0.5765020000000001
2GH9_A_6X91_A_2_1,0.5139819999999999,0.696742,0.806868,0.683895
2GH9_A_2GHA_A_1_2,0.49258,0.712675,0.843744,0.7120449999999999
2GH9_A_4WRN_A_3_1,0.462595,0.652986,0.7401949999999999,0.629005
2GH9_A_6DTS_A_1_1,0.504147,0.71206,0.8480260000000001,0.713274
2GH9_A_4NUF_A_3_2,0.541888,0.718152,0.786176,0.671204
2GH9_A_3PY7_A_2_2,0.44755600000000006,0.660994,0.727487,0.5961420000000001
2GH9_A_6FFL_A_2_4,0.41917,0.5933609999999999,0.721201,0.601428
2GH9_A_5JQE_A_2_4,0.5035390000000001,0.681682,0.707942,0.57271
2GH9_A_6EQZ_A_1_5,0.3923,0.571655,0.603214,0.499838
2GH9_A_4MY2_A_2_2,0.498889,0.703638,0.790549,0.667629
2GH9_A_1URD_A_1_3,0.378756,0.492555,0.7306090000000001,0.565775
2GH9_A_5TU0_A_2_3,0.461721,0.6591090000000001,0.789833,0.6226649999999999
2GH9_A_6DTU_A_1_5,0.507026,0.6945439999999999,0.826676,0.681607
2GH9_A_6DTU_A_1_1,0.49755200000000005,0.686936,0.8334299999999999,0.705448
2GH9_A_7C6F_A_2_1,0.365877,0.533172,0.6320640000000001,0.44042700000000007
2GH9_A_4R9G_A_3_3,0.415626,0.684153,0.779027,0.56621
2GH9_A_6OB5_A_2_5,0.534964,0.723268,0.793538,0.68588
2GH9_A_3ZKK_A_3_3,0.406131,0.620259,0.722791,0.5613
2GH9_A_6SJV_A_2_4,0.43182299999999996,0.6083609999999999,0.705967,0.590032
2GH9_A_5CI5_A_2_1,0.44525699999999996,0.635161,0.766258,0.602755
2GH9_A_4HS7_A_1_2,0.392368,0.487573,0.76647,0.581311
2GH9_A_6OB5_A_2_4,0.524888,0.729892,0.8116329999999999,0.697964
2GH9_A_6X91_A_3_4,0.523522,0.694759,0.7940550000000001,0.654913
2GH9_A_2GHA_A_1_3,0.531606,0.722141,0.8629040000000001,0.748626
2GH9_A_4R9G_A_3_2,0.39556199999999997,0.638822,0.742679,0.5374939999999999
2GH9_A_2ZYK_A_1_4,0.463527,0.638141,0.793431,0.629425
