,ProQ2D,ProQRosCenD,ProQRosFAD,ProQ3D
4R6H_A_5MM3_A_3_1,0.257398,0.380215,0.443036,0.38964299999999996
4R6H_A_5JQE_A_3_4,0.295966,0.408842,0.420754,0.383287
4R6H_A_4GQO_A_2_1,0.197486,0.301492,0.330135,0.257994
4R6H_A_3U1O_A_3_4,0.251004,0.36799299999999996,0.34969,0.313827
4R6H_A_2HEU_A_2_2,0.217836,0.382621,0.46425600000000006,0.332527
4R6H_A_3ZKK_A_1_3,0.206932,0.39418400000000003,0.440375,0.315315
4R6H_A_4G68_B_2_2,0.25793299999999997,0.463901,0.49500200000000005,0.39045100000000005
4R6H_A_5IAI_A_2_4,0.286613,0.425393,0.42975399999999997,0.398338
4R6H_A_4RK9_A_3_2,0.550441,0.677606,0.8468030000000001,0.7304109999999999
4R6H_A_6ANV_A_3_3,0.279641,0.42098500000000005,0.411946,0.373913
4R6H_A_4ZZE_A_1_2,0.26204,0.44807600000000003,0.504125,0.411397
4R6H_A_6H0H_A_2_4,0.177326,0.282706,0.285837,0.26108000000000003
4R6H_A_4ZZE_A_1_5,0.23728000000000002,0.420177,0.418746,0.356507
4R6H_A_5U2P_A_1_1,0.19826,0.412391,0.443524,0.327273
4R6H_A_5U2P_A_1_2,0.189994,0.366145,0.43857700000000005,0.30327
4R6H_A_4G68_B_2_3,0.24369899999999997,0.44761000000000006,0.480549,0.37998899999999997
4R6H_A_6X91_A_3_3,0.27777199999999996,0.42937299999999995,0.483678,0.41363999999999995
4R6H_A_6PQL_A_2_4,0.22810100000000003,0.39212199999999997,0.46182700000000004,0.341697
4R6H_A_2HQ0_A_1_1,0.190419,0.342789,0.381769,0.29235300000000003
4R6H_A_5MM3_A_3_2,0.284294,0.42200200000000004,0.42955,0.372807
4R6H_A_2HFB_A_1_4,0.223754,0.380701,0.410463,0.304778
4R6H_A_6SJV_A_3_3,0.273723,0.406955,0.45259399999999994,0.40112600000000004
4R6H_A_6EQZ_A_3_3,0.27587399999999995,0.456428,0.45273900000000006,0.426321
4R6H_A_6PQL_A_2_1,0.227487,0.40842399999999995,0.479833,0.35289499999999996
4R6H_A_4RK9_A_1_3,0.5242600000000001,0.6318060000000001,0.8497049999999999,0.717508
4R6H_A_6PQL_A_2_2,0.221183,0.41606400000000004,0.470713,0.356003
4R6H_A_4RK9_A_3_3,0.5242600000000001,0.6318060000000001,0.8497049999999999,0.717508
4R6H_A_6SJV_A_3_2,0.258156,0.400652,0.421048,0.38850999999999997
4R6H_A_4ZZA_A_2_1,0.275729,0.49113,0.521025,0.444271
4R6H_A_5CI5_A_2_1,0.225544,0.455614,0.45247,0.33644
4R6H_A_5MM3_A_3_3,0.269406,0.40383800000000003,0.43695900000000004,0.390708
4R6H_A_4ZZE_A_1_3,0.254879,0.415889,0.453546,0.388841
4R6H_A_4ZZE_A_2_3,0.363617,0.533111,0.566559,0.505812
4R6H_A_5U2P_A_2_3,0.23003,0.403553,0.488249,0.350537
4R6H_A_5U2P_A_1_4,0.190331,0.414699,0.443669,0.30237800000000004
4R6H_A_4G68_A_2_1,0.250749,0.44134700000000004,0.49508900000000006,0.391802
4R6H_A_4RK9_A_3_5,0.549172,0.653197,0.861166,0.735282
4R6H_A_4NUF_A_3_2,0.280337,0.45636800000000005,0.477695,0.42032600000000003
4R6H_A_4ZZE_A_2_4,0.406493,0.567789,0.6190720000000001,0.538328
4R6H_A_5U2P_A_2_5,0.22682399999999997,0.384754,0.472505,0.333084
4R6H_A_4GQO_A_2_3,0.184554,0.306175,0.334351,0.253836
4R6H_A_6PQL_A_2_5,0.22558699999999998,0.433418,0.480495,0.374979
4R6H_A_4RK9_A_1_2,0.550441,0.677606,0.8468030000000001,0.7304109999999999
4R6H_A_4ZZA_A_1_2,0.251854,0.456825,0.46578400000000003,0.397545
4R6H_A_2HEU_A_1_1,0.18254,0.324941,0.393907,0.306467
4R6H_A_6H0H_A_2_5,0.181007,0.306118,0.307665,0.27431
4R6H_A_3ZKK_A_2_4,0.349908,0.563284,0.628488,0.484897
4R6H_A_4MY2_A_3_2,0.272273,0.402334,0.415625,0.39810999999999996
4R6H_A_6EQZ_A_3_5,0.281416,0.450875,0.458755,0.413166
4R6H_A_3QUF_A_2_3,0.221673,0.368111,0.372603,0.2987
4R6H_A_2B3B_A_2_4,0.354082,0.512362,0.543954,0.480084
4R6H_A_3JYR_A_3_3,0.286148,0.421023,0.465242,0.41374700000000003
4R6H_A_4G68_C_1_5,0.236632,0.44447,0.48594499999999996,0.386511
4R6H_A_6RJY_A_3_2,0.264373,0.470332,0.482529,0.408752
4R6H_A_2HEU_A_1_3,0.176762,0.374042,0.386683,0.290875
4R6H_A_2HFB_A_1_2,0.2088,0.397966,0.434425,0.316977
4R6H_A_6PQL_A_1_3,0.23600300000000002,0.43131899999999995,0.47572,0.349121
4R6H_A_4G68_C_2_1,0.34927600000000003,0.5254850000000001,0.5344180000000001,0.48139099999999996
4R6H_A_3U1O_A_3_2,0.26898299999999997,0.429094,0.399921,0.36443200000000003
4R6H_A_5EDU_A_3_5,0.253984,0.369814,0.405045,0.329968
4R6H_A_1EU8_A_2_3,0.348091,0.456716,0.495084,0.418783
4R6H_A_2HEU_A_1_5,0.197576,0.344317,0.39298299999999997,0.292479
4R6H_A_3U1O_A_3_3,0.270511,0.39518600000000004,0.379729,0.351333
4R6H_A_4G68_A_2_4,0.24451900000000001,0.445712,0.45898900000000004,0.384385
4R6H_A_3QUF_A_2_1,0.213154,0.3547,0.38198899999999997,0.29273899999999997
4R6H_A_4ZZE_A_2_5,0.381627,0.5480079999999999,0.562587,0.489921
4R6H_A_4G68_C_1_3,0.24041500000000002,0.446484,0.468025,0.37941199999999997
4R6H_A_4ZZA_A_1_4,0.24151399999999998,0.372675,0.433234,0.36301700000000003
4R6H_A_4RK9_A_3_4,0.541138,0.63552,0.846568,0.71663
4R6H_A_6PQL_A_1_2,0.225611,0.422257,0.45467700000000005,0.354607
4R6H_A_3JYR_A_3_2,0.28525900000000004,0.393748,0.48175500000000004,0.41558199999999995
4R6H_A_6ANV_A_3_5,0.30212100000000003,0.44475,0.47178400000000004,0.42801300000000003
4R6H_A_5CI5_A_2_5,0.206634,0.415228,0.430458,0.287754
4R6H_A_4ZZE_A_1_1,0.27057600000000004,0.440076,0.45917399999999997,0.38203400000000004
4R6H_A_4R6K_A_2_3,0.17216199999999998,0.30182,0.327325,0.275179
4R6H_A_3JYR_A_3_1,0.30923,0.433334,0.48629300000000003,0.437978
4R6H_A_3QUF_A_2_2,0.201322,0.360616,0.42460200000000003,0.323445
4R6H_A_2HEU_A_2_4,0.229949,0.35608,0.469879,0.338588
4R6H_A_3ZKK_A_2_3,0.345673,0.539111,0.532946,0.445039
4R6H_A_5MM3_A_3_5,0.25938,0.393577,0.46461499999999994,0.386365
4R6H_A_6X91_A_3_5,0.29675999999999997,0.48698400000000003,0.47016800000000003,0.41096400000000005
4R6H_A_5U2P_A_1_5,0.198181,0.404047,0.47039200000000003,0.338984
4R6H_A_4ZZE_A_2_1,0.395269,0.569357,0.600666,0.536243
4R6H_A_4WVG_A_3_4,0.282593,0.43286,0.473973,0.404557
4R6H_A_2HFB_A_1_3,0.22509200000000001,0.376749,0.409258,0.31651
4R6H_A_4WVG_A_3_3,0.306096,0.4499,0.500912,0.410076
4R6H_A_4G68_A_2_3,0.24613200000000002,0.46218400000000004,0.484671,0.39611999999999997
4R6H_A_4B3N_A_3_3,0.296766,0.41555699999999995,0.47887399999999997,0.410646
4R6H_A_4QRZ_A_2_4,0.184343,0.365332,0.332401,0.300383
4R6H_A_6PQL_A_1_5,0.21677800000000003,0.406672,0.45444700000000005,0.343467
4R6H_A_6SJV_A_3_4,0.261114,0.41808100000000004,0.467341,0.393843
4R6H_A_4G68_C_1_1,0.22104200000000002,0.41884899999999997,0.457873,0.356802
4R6H_A_4R6K_A_2_5,0.170248,0.285375,0.329727,0.26681900000000003
4R6H_A_1EU8_A_2_2,0.342607,0.46806899999999996,0.5226689999999999,0.45079600000000003
4R6H_A_2HEU_A_1_2,0.187599,0.359676,0.407679,0.309004
4R6H_A_4RK9_A_3_1,0.535875,0.6526109999999999,0.8501040000000001,0.729951
4R6H_A_2HFB_A_1_1,0.21217600000000003,0.360979,0.41558599999999996,0.30988000000000004
2CDC_B_1LLU_A_1_5,0.373082,0.47660600000000003,0.513487,0.479054
2CDC_B_3S1L_A_2_3,0.397411,0.528844,0.612267,0.578137
2CDC_B_6IQD_A_3_4,0.37282600000000005,0.5215850000000001,0.516696,0.5068819999999999
2CDC_B_4CPD_A_2_2,0.339592,0.400607,0.507117,0.458312
2CDC_B_4CPD_A_2_1,0.34955,0.432087,0.540883,0.47600200000000004
2CDC_B_4JBG_A_1_3,0.312717,0.375821,0.468675,0.374138
2CDC_B_2B5W_A_1_5,0.380357,0.508868,0.676786,0.49839799999999995
2CDC_B_6IQD_A_2_3,0.405528,0.5403939999999999,0.60177,0.5670229999999999
2CDC_B_6Z42_A_2_3,0.41813599999999995,0.569739,0.568172,0.533323
2CDC_B_2B5W_A_1_2,0.375138,0.5203840000000001,0.65761,0.48823999999999995
2CDC_B_4JBG_A_1_4,0.298346,0.41194899999999995,0.434806,0.385256
2CDC_B_3WIC_A_2_1,0.542357,0.671307,0.8292889999999999,0.73956
2CDC_B_3S1L_A_3_1,0.392178,0.544303,0.600731,0.5469310000000001
2CDC_B_4DL9_A_3_1,0.353427,0.406971,0.536617,0.494204
2CDC_B_3WID_A_2_3,0.553161,0.6666880000000001,0.8507440000000001,0.759405
2CDC_B_4CPD_A_2_3,0.344918,0.44105,0.506718,0.45936099999999996
2CDC_B_4DL9_A_3_3,0.340512,0.33908,0.443774,0.434216
2CDC_B_3PII_A_2_4,0.39321,0.5379999999999999,0.589828,0.527373
2CDC_B_1RJW_A_2_2,0.398928,0.545022,0.563535,0.5398189999999999
2CDC_B_4L0Q_A_3_5,0.387515,0.41292700000000004,0.530109,0.502237
2CDC_B_4CPD_A_2_5,0.35336599999999996,0.40542399999999995,0.576805,0.47090600000000005
2CDC_B_4DL9_A_3_5,0.368674,0.43404499999999996,0.5177430000000001,0.5004770000000001
2CDC_B_4L0Q_A_3_3,0.370967,0.380384,0.472225,0.455991
4YUC_A_4NHD_A_3_4,0.571681,0.712979,0.8330040000000001,0.7769590000000001
4YUC_A_4Z19_A_1_2,0.5406920000000001,0.681819,0.789,0.7192430000000001
4YUC_A_4RYB_A_1_3,0.576199,0.6844020000000001,0.767767,0.735971
4YUC_A_4YLT_A_3_4,0.5962770000000001,0.70809,0.843601,0.786154
4YUC_A_2X3E_A_2_5,0.567545,0.730121,0.8451120000000001,0.7767189999999999
4YUC_A_4YLT_A_3_3,0.574291,0.709437,0.823055,0.769732
4YUC_A_1MZS_A_2_4,0.556466,0.666039,0.808491,0.74952
4YUC_A_3H76_A_2_5,0.49984399999999996,0.641003,0.771528,0.724648
4YUC_A_3IL3_A_3_1,0.576922,0.681443,0.8376370000000001,0.770644
4YUC_A_4YLT_A_2_1,0.602733,0.7090529999999999,0.8558889999999999,0.793852
4YUC_A_5BQS_A_1_1,0.5197609999999999,0.648125,0.803638,0.733042
4YUC_A_3IL3_A_3_4,0.57821,0.684329,0.8514950000000001,0.772355
4YUC_A_3IL9_A_1_2,0.530145,0.666393,0.752718,0.687624
4YUC_A_3GWA_A_2_3,0.527583,0.69328,0.837471,0.758722
4YUC_A_4Z19_A_3_1,0.572185,0.69206,0.8439700000000001,0.779147
4YUC_A_3WD7_A_3_4,0.44602700000000006,0.605054,0.656308,0.609017
4YUC_A_7BUR_A_3_2,0.45443199999999995,0.554761,0.6437890000000001,0.616509
4YUC_A_6L5U_A_3_3,0.437208,0.557178,0.6286069999999999,0.5726060000000001
4YUC_A_1EBL_A_1_5,0.49211800000000006,0.631433,0.700237,0.680502
4YUC_A_3H76_A_2_3,0.538231,0.660891,0.753626,0.6945600000000001
4YUC_A_1EBL_A_1_2,0.515088,0.658143,0.7436470000000001,0.690543
4YUC_A_6KUE_A_1_2,0.417968,0.547243,0.6875180000000001,0.592406
4YUC_A_1HNH_A_3_4,0.543166,0.664628,0.8128340000000001,0.7669779999999999
4YUC_A_6L5U_A_3_5,0.424141,0.568365,0.6395930000000001,0.5697840000000001
4YUC_A_1UB7_A_2_2,0.544154,0.672217,0.813558,0.745279
4YUC_A_4RYB_A_1_4,0.577908,0.690367,0.813095,0.777242
4YUC_A_4WUM_A_3_3,0.47628100000000007,0.574993,0.697701,0.6506649999999999
4YUC_A_4DFE_A_2_5,0.5848909999999999,0.704693,0.834018,0.774817
4YUC_A_3IL3_A_1_3,0.567394,0.679165,0.780036,0.723092
4YUC_A_4DFE_A_2_2,0.567642,0.679373,0.833801,0.772044
4YUC_A_6A9N_A_2_2,0.577021,0.686531,0.820249,0.755436
4YUC_A_2EBD_A_1_4,0.5404100000000001,0.640911,0.804081,0.751397
4YUC_A_3IL3_A_3_5,0.579451,0.713688,0.8469389999999999,0.765473
4YUC_A_6OP5_A_3_2,0.419959,0.524057,0.546182,0.559721
4YUC_A_6CQB_A_3_1,0.444672,0.561696,0.5743060000000001,0.540478
4YUC_A_4DFE_A_3_1,0.606529,0.704126,0.8440219999999999,0.773311
4YUC_A_4YLT_A_2_2,0.597801,0.708583,0.711042,0.687042
4YUC_A_1CGK_A_3_1,0.42950900000000003,0.541482,0.627061,0.602725
4YUC_A_1HN9_A_1_2,0.5372899999999999,0.662347,0.7384470000000001,0.680463
4YUC_A_3GWA_A_2_5,0.52055,0.687178,0.8219139999999999,0.738306
4YUC_A_6DXB_A_3_1,0.43605900000000003,0.5696060000000001,0.653399,0.60995
4YUC_A_4Z19_A_3_3,0.597815,0.705584,0.8558110000000001,0.794222
4YUC_A_1HN9_A_2_1,0.554924,0.682854,0.830232,0.7725529999999999
4YUC_A_3IL9_A_2_4,0.5550109999999999,0.687733,0.811139,0.7611220000000001
4YUC_A_1MZJ_A_2_4,0.526246,0.6340100000000001,0.735318,0.7148329999999999
4YUC_A_4DFE_A_3_5,0.579172,0.717336,0.842009,0.786619
4YUC_A_6KUE_A_1_4,0.417159,0.529098,0.660944,0.563772
4YUC_A_3IL5_A_2_1,0.5085569999999999,0.665283,0.766808,0.716218
4YUC_A_3IL3_A_1_1,0.565913,0.6693680000000001,0.801412,0.725229
4YUC_A_3IL9_A_1_5,0.514934,0.647904,0.7332810000000001,0.694074
4YUC_A_6KUE_A_1_5,0.41189,0.544321,0.680423,0.58404
4YUC_A_1HNH_A_1_5,0.48850299999999997,0.645517,0.695021,0.650111
4YUC_A_5UC5_A_3_4,0.439036,0.578673,0.637486,0.60382
4YUC_A_3IL9_A_2_3,0.559381,0.689844,0.817829,0.765977
4YUC_A_4EWP_A_2_1,0.503962,0.6564479999999999,0.74932,0.690783
4YUC_A_3IL5_A_3_3,0.5349649999999999,0.676504,0.806359,0.748058
4YUC_A_4Z19_A_3_2,0.5891460000000001,0.70021,0.85503,0.774778
4YUC_A_4NHD_A_1_4,0.541216,0.6562020000000001,0.7526109999999999,0.704477
4D5C_A_2XGC_A_1_1,0.5309020000000001,0.522732,0.669088,0.628474
4D5C_A_1QPI_A_3_4,0.538712,0.48643400000000003,0.6749649999999999,0.631343
4D5C_A_2XGD_A_1_2,0.529375,0.53247,0.687213,0.615408
4D5C_A_5XS9_A_1_2,0.337964,0.456375,0.44083999999999995,0.42563199999999995
4D5C_A_1A6I_A_2_3,0.509184,0.49109200000000003,0.656634,0.614111
4D5C_A_1QPI_A_3_2,0.548251,0.564828,0.6613399999999999,0.62815
4D5C_A_2G7G_A_2_2,0.463775,0.376276,0.42902700000000005,0.477371
4D5C_A_2NS7_A_1_4,0.518243,0.5070399999999999,0.664513,0.6146050000000001
4D5C_A_4AC0_A_2_1,0.531067,0.5490729999999999,0.6969920000000001,0.617356
4D5C_A_1A6I_A_1_1,0.546095,0.505328,0.683389,0.619004
4D5C_A_2Y2Z_A_2_1,0.399746,0.32761,0.439492,0.42260600000000004
4D5C_A_2TRT_A_2_4,0.5292399999999999,0.46855,0.639352,0.6122310000000001
4D5C_A_4D7M_A_2_4,0.550851,0.474807,0.678435,0.639588
4D5C_A_4D5F_A_1_3,0.540088,0.528877,0.710882,0.639724
4D5C_A_2XGC_A_2_4,0.511434,0.48795900000000003,0.642442,0.635402
4D5C_A_3FIW_A_1_3,0.375972,0.484124,0.5143909999999999,0.470209
4D5C_A_3FK6_A_3_4,0.524968,0.48168,0.68904,0.6381720000000001
4D5C_A_5OJX_A_2_2,0.459658,0.394251,0.47190699999999997,0.46921599999999997
4D5C_A_2VKV_A_2_2,0.507564,0.487964,0.6234609999999999,0.592252
4D5C_A_5MRU_A_1_1,0.47489,0.48642799999999997,0.612479,0.585989
4D5C_A_3FIW_A_1_4,0.345084,0.48506499999999997,0.496638,0.47273999999999994
4D5C_A_4AC0_A_1_3,0.541155,0.547722,0.656399,0.6073689999999999
4D5C_A_2G7G_A_2_1,0.457265,0.395882,0.41402799999999995,0.47301499999999996
4D5C_A_4AC0_A_1_4,0.539876,0.5340739999999999,0.671552,0.6034609999999999
4D5C_A_3FIW_A_1_5,0.375025,0.485991,0.51476,0.46931000000000006
4D5C_A_4B1R_A_3_5,0.5393319999999999,0.528438,0.73983,0.650532
4D5C_A_4D5F_A_1_2,0.5186609999999999,0.465815,0.670497,0.63034
4D5C_A_6RXB_B_3_2,0.535726,0.49053199999999997,0.639835,0.604793
4D5C_A_4AC0_A_2_2,0.525512,0.536636,0.6502,0.607965
4D5C_A_2VKV_A_2_3,0.53096,0.479389,0.6241329999999999,0.614822
4D5C_A_4D5F_A_1_5,0.526353,0.544748,0.690446,0.62753
4D5C_A_2XGD_A_2_2,0.546265,0.5585319999999999,0.6825829999999999,0.621256
4D5C_A_2VPR_A_1_4,0.524331,0.497542,0.687607,0.638351
4D5C_A_6RX9_A_1_2,0.503293,0.45646499999999995,0.642359,0.600495
4D5C_A_2G7G_A_2_4,0.47619399999999995,0.385849,0.43491,0.461683
4D5C_A_2G7L_A_2_3,0.269839,0.437197,0.355249,0.370704
4D5C_A_3BQY_A_1_1,0.346555,0.42245600000000005,0.453189,0.444533
4D5C_A_5OJX_A_2_4,0.440759,0.379141,0.496296,0.486212
4D5C_A_6RXB_B_3_4,0.550955,0.496957,0.662037,0.6014550000000001
4D5C_A_2VPR_A_1_3,0.543551,0.507318,0.689002,0.6484800000000001
4D5C_A_2G7G_A_2_5,0.457617,0.309393,0.3845,0.429899
4D5C_A_6RXB_A_3_4,0.524454,0.509245,0.670615,0.627984
4D5C_A_3BQY_A_1_4,0.348062,0.42676099999999995,0.449438,0.42014700000000005
4D5C_A_2XGD_A_2_5,0.522571,0.475422,0.649033,0.605212
4D5C_A_1A6I_A_1_4,0.520626,0.47287700000000005,0.66665,0.6201300000000001
4D5C_A_3FK6_A_3_3,0.542324,0.537361,0.722737,0.638881
4D5C_A_2TRT_A_2_2,0.51302,0.48016899999999996,0.644332,0.59745
4D5C_A_5MRU_A_1_3,0.43321899999999997,0.380893,0.562519,0.558743
4D5C_A_6RX9_A_1_4,0.508664,0.468476,0.636209,0.598962
4D5C_A_1ZK8_A_3_3,0.299577,0.41204700000000005,0.363556,0.373824
4D5C_A_4B1R_A_3_3,0.568389,0.529628,0.714933,0.640885
4D5C_A_6RX9_A_3_4,0.49604,0.466917,0.641232,0.588418
4D5C_A_1A6I_A_1_5,0.536485,0.518566,0.678726,0.6287550000000001
4D5C_A_2XGC_A_1_2,0.51402,0.482258,0.644446,0.626209
4D5C_A_1BJZ_A_2_5,0.5346350000000001,0.555705,0.705623,0.643338
4D5C_A_2G7L_A_2_5,0.264681,0.394038,0.327793,0.351543
4D5C_A_2XRL_A_3_2,0.5425479999999999,0.5062439999999999,0.7074600000000001,0.644932
4D5C_A_1ZK8_A_3_5,0.298652,0.42746300000000004,0.359948,0.38768400000000003
4D5C_A_2TCT_A_2_3,0.552416,0.519954,0.6856369999999999,0.633175
4D5C_A_2TRT_A_2_5,0.526151,0.483932,0.653235,0.6265390000000001
4D5C_A_3BQY_A_1_5,0.317256,0.455401,0.43517,0.413438
4D5C_A_2NS7_A_3_3,0.5743779999999999,0.5932890000000001,0.705148,0.644317
4D5C_A_5FKK_A_3_4,0.528503,0.47461499999999995,0.691875,0.6502600000000001
4D5C_A_2XGE_A_1_2,0.511031,0.501748,0.650579,0.610136
4D5C_A_4D5F_A_1_1,0.5509350000000001,0.58468,0.722394,0.654109
4D5C_A_2XGE_A_2_4,0.536087,0.567886,0.681802,0.629033
4D5C_A_5XS9_A_1_4,0.339314,0.43882,0.47229499999999996,0.41817200000000004
4D5C_A_2XGE_A_1_4,0.520936,0.46717200000000003,0.640468,0.619744
4D5C_A_6RX9_A_3_3,0.516714,0.47953500000000004,0.640173,0.607657
4D5C_A_1A6I_A_2_2,0.5466810000000001,0.50168,0.642609,0.622379
4D5C_A_2VKV_A_1_4,0.51991,0.520536,0.6552100000000001,0.616861
4D5C_A_1Z0X_A_1_4,0.239554,0.31495500000000004,0.294561,0.32566799999999996
4D5C_A_2VKV_A_2_5,0.516385,0.45672399999999996,0.6322760000000001,0.618837
4D5C_A_5XS9_A_1_1,0.34641900000000003,0.436468,0.454103,0.42866499999999996
4D5C_A_1BJZ_A_2_1,0.5273180000000001,0.45501899999999995,0.6704479999999999,0.6294109999999999
4D5C_A_1ZK8_A_3_2,0.296429,0.43617,0.367967,0.390995
4D5C_A_5MRU_A_1_4,0.471641,0.492408,0.621875,0.5753010000000001
4D5C_A_5FKO_A_3_3,0.5275270000000001,0.495384,0.689785,0.639313
4D5C_A_2VKV_A_1_5,0.525402,0.489892,0.669006,0.62826
4D5C_A_1A6I_A_2_4,0.500101,0.47830100000000003,0.6338229999999999,0.6164649999999999
4D5C_A_4B1R_A_3_2,0.5112680000000001,0.477707,0.6889890000000001,0.640085
4D5C_A_6RX9_A_1_1,0.49128,0.45160200000000006,0.61278,0.589746
4D5C_A_2XGE_A_2_1,0.541502,0.592485,0.6947409999999999,0.628116
4D5C_A_1QPI_A_3_5,0.5357930000000001,0.497349,0.656508,0.6163529999999999
4D5C_A_2XRL_A_3_5,0.550452,0.530321,0.720857,0.657982
4D5C_A_6RXB_B_3_1,0.5222,0.507558,0.640278,0.584217
4D5C_A_6RXB_A_3_5,0.5159,0.504166,0.6719569999999999,0.610651
4D5C_A_1BJZ_A_2_3,0.5052949999999999,0.50888,0.645058,0.62355
4D5C_A_1QPI_A_3_1,0.531953,0.5454600000000001,0.669573,0.633231
4D5C_A_4B1R_A_3_4,0.539519,0.509413,0.7075239999999999,0.64472
4D5C_A_2XGC_A_2_3,0.502869,0.48302799999999996,0.658162,0.616541
4D5C_A_2G7L_A_2_1,0.295887,0.441255,0.380131,0.385601
4D5C_A_1Z0X_A_1_2,0.273792,0.345634,0.360722,0.35279
4D5C_A_2NS7_A_1_5,0.5436979999999999,0.54965,0.670671,0.627095
4D5C_A_2TCT_A_1_4,0.549104,0.5293770000000001,0.699109,0.637844
4D5C_A_2OPT_A_2_1,0.46587700000000004,0.405033,0.529138,0.468855
4D5C_A_2NS7_A_1_1,0.536382,0.589753,0.675435,0.608849
4D5C_A_2XGC_A_2_5,0.526792,0.45875699999999997,0.639026,0.626145
4D5C_A_2XGD_A_1_4,0.527684,0.520313,0.673825,0.620188
4D5C_A_4D7M_A_2_1,0.546381,0.45225299999999996,0.692257,0.642826
4D5C_A_5FKO_A_3_2,0.520297,0.492885,0.692867,0.626304
4D5C_A_4AC0_A_1_2,0.525512,0.536636,0.6502,0.607965
4D5C_A_6RXB_A_3_2,0.529418,0.5221100000000001,0.680146,0.620289
4D5C_A_2Y2Z_A_2_5,0.4247,0.396348,0.41956400000000005,0.42983299999999997
4D5C_A_2VPR_A_1_2,0.49936499999999995,0.49647299999999994,0.655985,0.6114430000000001
4D5C_A_5OJX_A_2_1,0.427447,0.303976,0.446435,0.462959
4D5C_A_2G7G_A_2_3,0.49128900000000003,0.351488,0.44013500000000005,0.47366199999999997
4D5C_A_1A6I_A_2_1,0.536281,0.46561499999999995,0.6695989999999999,0.620102
4D5C_A_2XRL_A_3_1,0.544601,0.519266,0.724603,0.648399
4D5C_A_2Y2Z_A_2_4,0.396171,0.344357,0.42488000000000004,0.439875
4D5C_A_4AC0_A_2_5,0.534974,0.547866,0.684534,0.618314
4D5C_A_2XGE_A_2_5,0.522911,0.485612,0.649953,0.618887
4D5C_A_1Z0X_A_1_1,0.24234299999999998,0.338172,0.295325,0.321849
4D5C_A_2VKV_A_2_1,0.538171,0.511495,0.652059,0.625599
4D5C_A_2TRT_A_2_1,0.5238430000000001,0.5187729999999999,0.677028,0.625203
4D5C_A_6RX9_A_1_3,0.47854300000000005,0.467546,0.598348,0.589458
4D5C_A_6RXB_A_3_3,0.534463,0.4428,0.694893,0.622583
4D5C_A_2VKV_A_1_1,0.516019,0.469646,0.650231,0.6151840000000001
4D5C_A_2NS7_A_1_3,0.544848,0.558963,0.6691779999999999,0.61278
4D5C_A_2XGD_A_2_4,0.5185930000000001,0.49850900000000004,0.668824,0.623599
4D5C_A_2XGC_A_1_5,0.516948,0.42248900000000006,0.649913,0.620644
4D5C_A_4AC0_A_1_1,0.531067,0.5490729999999999,0.6969920000000001,0.617356
4D5C_A_2XGC_A_2_1,0.5381779999999999,0.552913,0.675445,0.618528
4D5C_A_2NS7_A_3_2,0.567917,0.605244,0.680678,0.6306390000000001
4D5C_A_1A6I_A_1_3,0.525795,0.542654,0.670922,0.611739
4D5C_A_1BJZ_A_2_4,0.512602,0.503935,0.6711050000000001,0.624021
4D5C_A_6RX9_A_3_2,0.511421,0.48272,0.654562,0.6134649999999999
4D5C_A_2TCT_A_1_1,0.5502229999999999,0.519279,0.721332,0.64464
4D5C_A_2XGD_A_1_5,0.530148,0.532096,0.674357,0.620066
4D5C_A_2VPR_A_1_1,0.538096,0.46430299999999997,0.6675770000000001,0.623654
4D5C_A_5FKO_A_3_4,0.546564,0.492349,0.6740010000000001,0.635109
4D5C_A_3FK6_A_3_1,0.544226,0.48113999999999996,0.696254,0.6450279999999999
4D5C_A_5FKK_A_3_1,0.547846,0.45645,0.689715,0.652327
4D5C_A_5MRU_A_1_2,0.441134,0.463697,0.566415,0.540523
4D5C_A_2XGE_A_1_1,0.5371130000000001,0.572557,0.6859149999999999,0.633286
4D5C_A_2VKV_A_1_2,0.510672,0.487437,0.631232,0.601727
4D5C_A_2HXO_A_2_4,0.477517,0.46163699999999996,0.5118060000000001,0.49840200000000007
4D5C_A_2G7L_A_2_2,0.267922,0.40174099999999996,0.35025300000000004,0.347236
4D5C_A_2HXO_A_2_2,0.43811300000000003,0.402704,0.498806,0.46022399999999997
4D5C_A_5FKK_A_3_5,0.548796,0.468448,0.678551,0.649505
4D5C_A_2OPT_A_2_3,0.449929,0.418712,0.49384799999999995,0.49299799999999994
4D5C_A_4D5F_A_1_4,0.508282,0.49942600000000004,0.6619520000000001,0.628033
4D5C_A_3FK6_A_3_2,0.53751,0.5075310000000001,0.705334,0.647786
4D5C_A_5FKO_A_3_1,0.533185,0.510109,0.674248,0.639555
4D5C_A_3FIW_A_1_2,0.380159,0.49946,0.551392,0.49779399999999996
4D5C_A_3FK6_A_3_5,0.508996,0.476815,0.697286,0.64537
4D5C_A_1Z0X_A_1_3,0.239977,0.358711,0.339537,0.368921
4D5C_A_2OPT_A_2_2,0.455849,0.5039560000000001,0.60104,0.515791
4D5C_A_2XGC_A_2_2,0.5305,0.513479,0.68437,0.612333
4D5C_A_2VPR_A_1_5,0.512725,0.48095,0.676992,0.624684
5FS8_A_4H4P_A_2_4,0.332609,0.424755,0.47705699999999995,0.3816
5FS8_A_4H4P_A_2_3,0.323542,0.44406,0.490979,0.41045600000000004
